,comment_id,season,match_id,match_name,home_team,away_team,current_innings,innings_id,over,ball,runs,shortText,isBoundary,isWide,isNoball,batsman1_id,batsman1_name,batsman1_runs,batsman1_balls,bowler1_id,bowler1_name,bowler1_overs,bowler1_maidens,bowler1_runs,bowler1_wkts,batsman2_id,batsman2_name,batsman2_runs,batsman2_balls,bowler2_id,bowler2_name,bowler2_overs,bowler2_maidens,bowler2_runs,bowler2_wkts,wicket_id,wkt_batsman_name,wkt_bowler_name,wkt_batsman_runs,wkt_batsman_balls,wkt_text,isRetiredHurt,text,preText,postText
0,110,2023.0,1359475,GT v CSK,GT,CSK,CSK,1,1,1,0,"Mohammed Shami to Conway, no run",False,False,False,379140,Devon Conway,0.0,1.0,481896.0,Mohammed Shami,0.1,0.0,0.0,0.0,1060380.0,Ruturaj Gaikwad,0.0,0.0,,,,,,,,,,,,,False,"nice and full, angling and perhaps swinging in at a bit at middle, quietly knocked to square leg from the crease","<p><strong>7.30pm</strong> Gaikwad and Conway will open the batting for CSK. Conway has been released by NZC for the entire IPL season. Shami has the new ball for GT. He will operate from round the wicket. Let's go</p><p><strong>7.28pm</strong> <strong>Josh Little is the first Ireland player to feature in the IPL. He was a net bowler for CSK during their prep camp in Surat in IPL 2022.</strong></p><p><strong>7.10pm</strong> <strong>GT win the toss and opt to bowl first</strong>. Maharashtra seam-bowling allrounder Hangargekar starts for CSK and makes his IPL debut.</p><p><strong>CSK XI</strong>: 1 Devon Conway, 2 Ruturaj Gaikwad, 3 Moeen Ali, 4 Ben Stokes, 5 Ravindra Jadeja, 6 Shivam Dube, 7 Ambati Rayudu, 8 MS Dhoni (capt&wk), 9 Mitch Santner, 10 Deepak Chahar, 11 Rajvardhan Hangargekar</p><p><b>Subs</b>: Tushar Deshpande, Subhranshu Senapati, Shaik Rasheed, Ajinkya Rahane, Nishant Sindhu</p><p><strong>Titans XI</strong>: 1 Shubhman Gill, 2 Wriddhiman Saha (wk), 3 Kane Williamson, 4 Vijay Shankar, 5 Hardik Pandya (capt), 6 Rahul Tewatia, 7 Rashid Khan, 8 Mohammed Shami, 9 Josh Little, 10 Alzarri Joseph, 11 Yash Dayal</p><p><b>Subs</b>: B Sai Sudharsan, Jayant Yadav, Mohit Sharma, Abhinav Manohar, KS Bharat</p><p>In this XI, CSK have batting all the way down to No.11. They could potentially bring in Simarjeet Singh or Tushar Deshpande, for instance, in place of a batter during their defence later in the evening.</p><p><b>Hardik</b>: Absolutely! Good to play here and the kind of crowd we get here is exciting. I think almost everyone from the country has got motivation from him and nothing better than starting the season with Dhoni. Impact Player is different, so I've left it to him. Ashu <i>pa</i> was up all night. I don't know and I've passed on the team.</p><p><b>Dhoni</b>: We were also looking to bowl first and I don't think it [the pitch] will change. Last night it rained and I don't know if there will be dew. The preparation has been good and we assembled early [in Chennai]. Overall, it seems as if we've done okay. It [Impact Player rule] is a luxury to have and it becomes slightly easy to use here because in domestic it was at the 14th over. Four foreigners - <b>Moeen, Stokes, Santner and Conway</b> - and the others will fight for that one spot.</p><p><strong>7pm</strong> There's some grass covering on the pitch and could offer some good bounce, reckons Simon Doull. <b>There were reports on Thursday that Dhoni could miss the IPL opener with an injury, but he is now out for the toss</b>, which has been delayed.</p><p>Deepak Samson : ""The stadium in a sea of yellow!! Guess everyone realises that there might only be very few more chances to watch MSD on cricket field. Some things transcend team loyalties...""</p><p><strong>6.57pm</strong> Toss coming up under fire-work filled skies. Do stay tuned. Dhoni embraces Hardik and then shakes hands with former Super King R Sai Kishore near the edge of the boundary. ""Dhoni is warming up now,"" says Shashank. ""He's feeling his knee every now and then"". He was wearing a kneecap when he was batting at the Chepauk nets earlier this week.</p><p>Deepak Samson : ""Calendar cleared. CSK Jersey on. Cannot wait.""</p><p>If you are seeing this on mobile device and didn't know it already, ESPNcricinfo is better experienced on our apps. And we have recently rolled out an update for Android, which you can <a href=""https://play.google.com/store/apps/details?id=com.july.cricinfo&hl=en_IN&gl=US""> download or update here.</a></p><p><strong>6.45pm</strong> Who are you supporting in today's match? Have your say in our <a href=""https://www.espncricinfo.com/series/indian-premier-league-2023-1345038/gujarat-titans-vs-chennai-super-kings-1st-match-1359475/live-match-blog"">Live report</a></p><p><strong>6.33pm</strong> Shashank from Ahmedabad: ""<em>Thala</em> sitting all by himself in the CSK dugout, right at the centre, listening to Arjit Singh. The moment he's shown on the big screen the fans erupt in joy.""</p><p>Sanket: ""This impact rule will be headache for the fantasy player like me""</p><p>Siva: ""Remember a game <a href=""https://www.espncricinfo.com/story/aus-vs-ind-1st-t20i-ravindra-jadeja-s-concussion-sub-yuzvendra-chahal-wins-the-day-for-india-1240977"">against Australia</a> where India used Jadeja for batting and Chahal for bowling due to Jadeja getting concussed.. that is the kind of situation you want Impact player for. CSK can use Dube for batting and Simarjeet/Deshpande/Hangargekar instead for bowling""</p><p>Afeef: ""@sanket I hope Williamson's presence will allow Hardik to bat more freely and revert to his old finisher role from his days at Mumbai Indians ""</p><p>Ravi: ""To be honest, I don't like this impact player rule, perhaps its to early to decide. I would like to see a 11 vs 11 game with allrounders contributing. From CSK's point of view, they have a good playing 11. The bench is not so good and will struggle find an impact player until the remaining overseas players are back. Also they will play 4 overseas players in their first 11, so don't know how MSD will use impact players.""</p><p>sanket patil: ""Kane Williamson could be really good signing for GT. With Gill,Hardik, Miller, Tewatia batting around Kane gives that freedom for him to take his time and pace an innings. And this is big ground where he can easily gets ones , twos and keep the scoreboard ticking.""</p><p><strong>6.30pm</strong> Where should Stokes bat for CSK? Go and <a href=""https://www.espncricinfo.com/story/ipl-2023-will-chepauk-return-help-chennai-super-kings-spin-it-to-win-it-1365083"">vote here</a></p><p><a href=""https://www.espncricinfo.com/story/chennai-super-kings-sign-akash-singh-as-injured-mukesh-choudharys-replacement-1365757"">ICYMI</a>: CSK's left-arm seamer Mukesh Choudhary has been sidelined from the entire season with a stress fracture of the back, joining Kyle Jamieson on the sidelines. Former Rajasthan Royal Akash Singh has been roped in as a like-for-like replacement</p><p><strong>6.20pm</strong> Time for some song and dance at the Motera. The opening ceremony has got underway in Ahmedabad. Shashank sets up the scene from the venue: ""It's 80% full already. More CSK supporters than Titans' blue, and they're all wearing Dhoni's No.7 jersey.""</p><p><b>Try out <a href=""https://bailsout.espncricinfo.com/"">ESPNcricinfo's first AR-based game</a> - just aim and hit the stumps.</b></p><p>Laurie: ""This new impact player rule will further test the depth of each team's squad as a player for each game situation will be vital.""</p><p>Navin: ""Hello IPL!!! It is with same excitement with what I was whistling for CSK back in my college days, will be whistling again with my sons today!! Juust for THALA.""</p><p><strong>6.15pm</strong> Over the years, Dhoni has passed on his wisdom to Hardik. Can he use the same <a href=""https://www.espncricinfo.com/story/ipl-2023-mentor-ms-dhoni-vs-protege-hardik-pandya-a-contest-within-contest-1365764"">to trump the old master</a> in the IPL opener, wonders Shashank Kishore.</p><p>Hefaz: ""Hello IPL!I was waiting the whole year to see back the blue men once again in action! Rashid Khan will rock this season once again!""</p><p>Afeef: ""Can't forget the GT vs CSK clash from last season where <a href=""https://www.espncricinfo.com/series/indian-premier-league-2022-1298423/gujarat-titans-vs-chennai-super-kings-29th-match-1304075/full-scorecard"">Miller smacked 94</a>* to seal a tight chase. That became an instant classic. Would be amazing if this season starts off with a similar match.""</p><p><strong>6.05pm</strong> Thanks Monga. Hello, everyone. <a href=""https://www.youtube.com/watch?v=5E5oPvMRhs8"">Are You Ready</a>?</p><p>Girish: ""Question to Muthu: How was the trip to the other planet?"" --- I didn't take that trip. It was my big brother Al Muthu who <a href=""https://www.espncricinfo.com/story/ipl-faqs-all-you-need-to-know-about-the-2023-season-starting-on-march-31-1365454"">travelled 3.147 billion lightyears away from earth</a> for a bit of peace and quiet.</p><p>Afeef: ""I'm wondering where will Stokes and Moeen bat? In my opinion, Moeen should bat at 3 and Stokes at 5, Rayudu slotting in between them."" --- Rayudu will be key for CSK against Rashid. has had the wood over Rashid, scoring 79 runs off 65 balls off him <a href=""https://www.espncricinfo.com/ask/cricket-qna/Rayudu-vs-Rashid-Khan&tournament=ipl"">without being dismissed in the IPL.</a></p><p>You can also follow live commentary of this match in Hindi <a href=""https://www.espncricinfo.com/hindi/series/indian-premier-league-2023-1345038/gujarat-ti[…]s-chennai-super-kings-1st-match-1359475/live-cricket-score"">here</a></p><p>Shameer: ""For MSD, that 12th magic person is Chepauk pitch, where he stands right at the center, and marshaling the troops.""</p><p>Virpalsinh : ""MS will not use Impact Player and will win. At this point no one is expert in this impact player things. With out much data and under intense match-situation this thing for first few matches or season will bring more chaos""</p><p><strong>6pm</strong> ""Am excited to see how each team responds to the new innovations. I can see someone like Ashwin trying to take full advantage of this new strategic opportunity, whilst other players will concentrate on the basics, ignoring the new distractions. We'll see soon!""<br><br>Daryll, I am sure there are lots of ins and outs to these, which Deivarayan Muthu will tell you more about while I get myself a cuppa.</p><p><strong>5.45pm</strong> Are we entering a 12-vs-12 era in T20 cricket through the Impact Player? Nagraj Gollapudi spoke to people who matter, and <a href=""https://www.espncricinfo.com/story/ipl-2023-how-much-impact-will-the-impact-player-rule-have-1365678"">has this feature for you</a>. This substitution is something every one is looking at this year. My prediction: don't be surprised if MS Dhoni keeps things simple, uses no Impact Player, and still manages to win.<br><br><b>Sign up for <a href=""https://bailsout.espncricinfo.com/"">ESPNcricinfo's first AR-based game</a> - just aim and hit the stumps.</b> </p><p><strong>5.30pm</strong> The crowds are back, the home-and-away system is back, it is almost like old times. And yet it is new times with a host of innovations: teams can be changed based on the result of the toss, there is an impact player, no-balls and wide balls can be challenged through DRS. The 16th edition of the IPL proves to be an exciting blend of the old and the new. We are in nice and early to bring it in with the first match, between the defending champions Gujarat Titans and Chennai Super Kings in Ahmedabad.<br><br>If you are seeing this on mobile device and didn't know it already, ESPNcricinfo is better experienced on our apps. And we have recently rolled out an update for Android, which you can <a href=""https://play.google.com/store/apps/details?id=com.july.cricinfo&hl=en_IN&gl=US""> download or update here.</a></p>",
1,120,2023.0,1359475,GT v CSK,GT,CSK,CSK,1,1,2,1,"Mohammed Shami to Conway, 1 leg bye",False,False,False,379140,Devon Conway,0.0,2.0,481896.0,Mohammed Shami,0.2,0.0,0.0,0.0,1060380.0,Ruturaj Gaikwad,0.0,0.0,,,,,,,,,,,,,False,"Conway shuffles across off, and shimmies out at Shami, who strikes him on the pad. The ball dribbles past leg stump. Conway and Gaikwad cross over for a leg bye",,
2,130,2023.0,1359475,GT v CSK,GT,CSK,CSK,1,1,3,0,"Mohammed Shami to Gaikwad, no run",False,False,False,1060380,Ruturaj Gaikwad,0.0,1.0,481896.0,Mohammed Shami,0.3,0.0,0.0,0.0,379140.0,Devon Conway,0.0,2.0,,,,,,,,,,,,,False,"good length, angling in at off and then straightening as Gaikwad sits back and pushes it to mid-off",,
3,140,2023.0,1359475,GT v CSK,GT,CSK,CSK,1,1,4,1,"Mohammed Shami to Gaikwad, 1 run",False,False,False,1060380,Ruturaj Gaikwad,1.0,2.0,481896.0,Mohammed Shami,0.4,0.0,1.0,0.0,379140.0,Devon Conway,0.0,2.0,,,,,,,,,,,,,False,"shorter and slanting into middle and leg, Gaikwad whisks it to the left of mid-on and gets off the mark","<p>Rummy: ""Fast bowling options for CSK definitely looks bleak. I hope they score more than 200 for their bowlers to defend. ""</p>",
4,150,2023.0,1359475,GT v CSK,GT,CSK,CSK,1,1,5,0,"Mohammed Shami to Conway, no run",False,False,False,379140,Devon Conway,0.0,3.0,481896.0,Mohammed Shami,0.5,0.0,1.0,0.0,1060380.0,Ruturaj Gaikwad,1.0,2.0,,,,,,,,,,,,,False,Shami hits a heavy length and brings this back into the top of off with the angle. Fended back to him on the back foot,"<p>LG: ""Watching out for Hangargekar. He was impressive all rounder in U19 world cup. ""</p>",
5,160,2023.0,1359475,GT v CSK,GT,CSK,CSK,1,1,6,0,"Mohammed Shami to Conway, no run",False,False,False,379140,Devon Conway,0.0,4.0,481896.0,Mohammed Shami,1.0,0.0,1.0,0.0,1060380.0,Ruturaj Gaikwad,1.0,2.0,,,,,,,,,,,,,False,"on a good length, threatens to angle in, so Conway plays for the inward angle but it <strong>veers away late past the outside edge</strong>. Fine start from Shami",,
6,11010,2023.0,1359475,GT v CSK,GT,CSK,CSK,1,2,1,4,"Pandya to Gaikwad, FOUR",True,False,False,1060380,Ruturaj Gaikwad,5.0,3.0,625371.0,Hardik Pandya,0.1,0.0,4.0,0.0,379140.0,Devon Conway,0.0,4.0,481896.0,Mohammed Shami,1.0,0.0,1.0,0.0,,,,,,,False,"back of a length and angling into middle, Gaikwad stands up tall and punches it away between midwicket and mid-on with the wrists for four","<p>Pandya takes the new ball. Over the wicket. He usually bowls with the new ball for India too in T20Is</p><p>Abinash Das: "" Excited to see the team's tactical thinking being put to the test and possibly out of their comfort zone with the Impact player rule.""</p>","<p>Ankush: ""I think Tushar Deshpande will be impact sub in second innings for CSK to increase fast bowling option and KS bharat for GT""</p>"
7,11020,2023.0,1359475,GT v CSK,GT,CSK,CSK,1,2,2,0,"Pandya to Gaikwad, no run",False,False,False,1060380,Ruturaj Gaikwad,5.0,4.0,625371.0,Hardik Pandya,0.2,0.0,4.0,0.0,379140.0,Devon Conway,0.0,4.0,481896.0,Mohammed Shami,1.0,0.0,1.0,0.0,,,,,,,False,"on a good length and sliding in at off stump, played back to the bowler",,
8,11030,2023.0,1359475,GT v CSK,GT,CSK,CSK,1,2,3,4,"Pandya to Gaikwad, FOUR",True,False,False,1060380,Ruturaj Gaikwad,9.0,5.0,625371.0,Hardik Pandya,0.3,0.0,8.0,0.0,379140.0,Devon Conway,0.0,4.0,481896.0,Mohammed Shami,1.0,0.0,1.0,0.0,,,,,,,False,"<strong>jabbing punch in the gap at covers</strong>. Terrific stroke from Gaikwad. Back of a length and outside off, he opens the face to pick the gap","<p>Rajkumar Lingav: ""India have been searching for a replacement for Hardik Pandya. If Hangargekar has a good season, he should be a straight swap for Pandya. Hope he clicks!""</p>",
9,11040,2023.0,1359475,GT v CSK,GT,CSK,CSK,1,2,4,1,"Pandya to Gaikwad, 1 run",False,False,False,1060380,Ruturaj Gaikwad,10.0,6.0,625371.0,Hardik Pandya,0.4,0.0,9.0,0.0,379140.0,Devon Conway,0.0,4.0,481896.0,Mohammed Shami,1.0,0.0,1.0,0.0,,,,,,,False,good length and angling into a front-foot push to mid-on. Gaikwad races across to the other end,,
10,11050,2023.0,1359475,GT v CSK,GT,CSK,CSK,1,2,5,1,"Pandya to Conway, 1 run",False,False,False,379140,Devon Conway,1.0,5.0,625371.0,Hardik Pandya,0.5,0.0,10.0,0.0,1060380.0,Ruturaj Gaikwad,10.0,6.0,481896.0,Mohammed Shami,1.0,0.0,1.0,0.0,,,,,,,False,"<strong>chopped on the bounce to slips</strong>. 142ks, fuller and skidding through outside off, Conway opens his account",,
11,11060,2023.0,1359475,GT v CSK,GT,CSK,CSK,1,2,6,1,"Pandya to Gaikwad, 1 run",False,False,False,1060380,Ruturaj Gaikwad,11.0,7.0,625371.0,Hardik Pandya,1.0,0.0,11.0,0.0,379140.0,Devon Conway,1.0,5.0,481896.0,Mohammed Shami,1.0,0.0,1.0,0.0,,,,,,,False,on the fuller side of a good length and largely holds its line outside off. Gaikwad stabs at it and ekes out an inside edge into the leg side,,
12,12010,2023.0,1359475,GT v CSK,GT,CSK,CSK,1,3,1,1,"Mohammed Shami to Gaikwad, 1 run",False,False,False,1060380,Ruturaj Gaikwad,12.0,8.0,481896.0,Mohammed Shami,1.1,0.0,2.0,0.0,379140.0,Devon Conway,1.0,5.0,625371.0,Hardik Pandya,1.0,0.0,11.0,0.0,,,,,,,False,"carved away to deep third. One a length and outside off, Gaikwad throws his bat at ball and slices it away past slip","<p>Mohit: ""@Ankush, for GT Abhinav Manohar is better suited as sub than the Bharat. They've Shankar, KW and Gill hence another accumulator is not required.""</p>","<p>Deepak: ""It's clear that CSK sub-in Tushar Deshpande, who do they sub out? Stokes, given he is not bowling and can perhaps use some rest? Everyone else gives them bowling options or is a good fielder/wk.""</p>"
13,12020,2023.0,1359475,GT v CSK,GT,CSK,CSK,1,3,2,0,"Mohammed Shami to Conway, OUT",False,False,False,379140,Devon Conway,1.0,6.0,481896.0,Mohammed Shami,1.2,0.0,2.0,1.0,1060380.0,Ruturaj Gaikwad,12.0,8.0,625371.0,Hardik Pandya,1.0,0.0,11.0,0.0,379140.0,Devon Conway,Mohammed Shami,1.0,6.0,DP Conway  b Mohammed Shami 1 (6b 0x4 0x6) SR: 16.66,False,"<strong>Shami breaches the defences of Conway</strong>. That's his 100th IPL wicket. Nice and full, angling in from round the stumps, seaming in at Conway who aims for a booming drive and misses. Bowled through the gate. The ball clatters into middle stump",,"<p>Sumeet: ""Ambati Rayudu would be subbed out. Slow fielder ""</p>"
14,12030,2023.0,1359475,GT v CSK,GT,CSK,CSK,1,3,3,0,"Mohammed Shami to Ali, no run",False,False,False,8917,Moeen Ali,0.0,1.0,481896.0,Mohammed Shami,1.3,0.0,2.0,1.0,1060380.0,Ruturaj Gaikwad,12.0,8.0,625371.0,Hardik Pandya,1.0,0.0,11.0,0.0,,,,,,,False,"shorter and skidding into the top of off stump, blocked into the leg side","<p>Moeen at No.3, ahead of Stokes</p>",
15,12040,2023.0,1359475,GT v CSK,GT,CSK,CSK,1,3,4,0,"Mohammed Shami to Ali, no run",False,False,False,8917,Moeen Ali,0.0,2.0,481896.0,Mohammed Shami,1.4,0.0,2.0,1.0,1060380.0,Ruturaj Gaikwad,12.0,8.0,625371.0,Hardik Pandya,1.0,0.0,11.0,0.0,,,,,,,False,"back of a length and <strong>Shami gets it to hold its line outside off</strong>, as opposed to slanting in, Moeen swishes and misses in the channel",,
16,12050,2023.0,1359475,GT v CSK,GT,CSK,CSK,1,3,5,0,"Mohammed Shami to Ali, no run",False,False,False,8917,Moeen Ali,0.0,3.0,481896.0,Mohammed Shami,1.5,0.0,2.0,1.0,1060380.0,Ruturaj Gaikwad,12.0,8.0,625371.0,Hardik Pandya,1.0,0.0,11.0,0.0,,,,,,,False,"on a good length and angling into middle, 141.3ks, defensively jabbed to cover by Moeen",,
17,12060,2023.0,1359475,GT v CSK,GT,CSK,CSK,1,3,6,0,"Mohammed Shami to Ali, no run",False,False,False,8917,Moeen Ali,0.0,4.0,481896.0,Mohammed Shami,2.0,0.0,2.0,1.0,1060380.0,Ruturaj Gaikwad,12.0,8.0,625371.0,Hardik Pandya,1.0,0.0,11.0,0.0,,,,,,,False,"short and into the pitch, the line is just outside off, as Shami cramps Moeen. Chopped past the stumps via an inside edge",,
18,13010,2023.0,1359475,GT v CSK,GT,CSK,CSK,1,4,1,6,"Little to Gaikwad, SIX",True,False,False,1060380,Ruturaj Gaikwad,18.0,9.0,928067.0,Josh Little,0.1,0.0,6.0,0.0,8917.0,Moeen Ali,0.0,4.0,481896.0,Mohammed Shami,2.0,0.0,2.0,1.0,,,,,,,False,"chest-high short ball on leg stump, Gaikwad sits back, sizes it up and launches him over short fine leg for six. Helped away over the boundary","<p>The Goan: ""Josh Little is a very exciting talent. Can't wait for him to perform well this IPL and represent the smaller nations at the IPL!"" --- And here he is. Left-arm over</p>",
19,13020,2023.0,1359475,GT v CSK,GT,CSK,CSK,1,4,2,4,"Little to Gaikwad, FOUR",True,False,False,1060380,Ruturaj Gaikwad,22.0,10.0,928067.0,Josh Little,0.2,0.0,10.0,0.0,8917.0,Moeen Ali,0.0,4.0,481896.0,Mohammed Shami,2.0,0.0,2.0,1.0,,,,,,,False,"pitched-up delivery, too full and wide of off. Gaikwad latches onto the width and slaps it away square through point. Raced away to the fence",,
20,13030,2023.0,1359475,GT v CSK,GT,CSK,CSK,1,4,3,1,"Little to Gaikwad, 1 run",False,False,False,1060380,Ruturaj Gaikwad,23.0,11.0,928067.0,Josh Little,0.3,0.0,11.0,0.0,8917.0,Moeen Ali,0.0,4.0,481896.0,Mohammed Shami,2.0,0.0,2.0,1.0,,,,,,,False,"on a length and just a shade outside off, crunnnnnnched to mid-off, where Pandya fumbles, allowing a single",,"<p>Vaibhav: ""Ohh dear Devon. Bit too early for that shot in the tournament.""</p>"
21,13040,2023.0,1359475,GT v CSK,GT,CSK,CSK,1,4,4,0,"Little to Ali, no run",False,False,False,8917,Moeen Ali,0.0,5.0,928067.0,Josh Little,0.4,0.0,11.0,0.0,1060380.0,Ruturaj Gaikwad,23.0,11.0,481896.0,Mohammed Shami,2.0,0.0,2.0,1.0,,,,,,,False,"140.4ks back-of-a-length delivery outside off, Moeen fends it back to Little","<p>Afeef: ""Little's first ball in IPL travelling for a six reminded me of SKY hitting his first ball in international cricket for a six at the same ground. Both sixes went in the same area.""</p>","<p>Phani: ""First impression, CSK will struggle outside of Chennai with their lean pace resources.Their batting is not top notch as such with no run away batters.CSK being CSK can hit naysayers back though, let's see.""</p>"
22,13050,2023.0,1359475,GT v CSK,GT,CSK,CSK,1,4,5,4,"Little to Ali, FOUR",True,False,False,8917,Moeen Ali,4.0,6.0,928067.0,Josh Little,0.5,0.0,15.0,0.0,1060380.0,Ruturaj Gaikwad,23.0,11.0,481896.0,Mohammed Shami,2.0,0.0,2.0,1.0,,,,,,,False,"on a length and outside off, Moeen now latches onto the width on offer and slashes it in the air but between point and cover. Rashid chases hard but can't cut it off",,
23,13060,2023.0,1359475,GT v CSK,GT,CSK,CSK,1,4,6,0,"Little to Ali, no run",False,False,False,8917,Moeen Ali,4.0,7.0,928067.0,Josh Little,1.0,0.0,15.0,0.0,1060380.0,Ruturaj Gaikwad,23.0,11.0,481896.0,Mohammed Shami,2.0,0.0,2.0,1.0,,,,,,,False,"just short of a good length and outside off, 142ks, Moeen opens the bat-face and glides it to point",,
24,14010,2023.0,1359475,GT v CSK,GT,CSK,CSK,1,5,1,0,"Mohammed Shami to Gaikwad, no run",False,False,False,1060380,Ruturaj Gaikwad,23.0,12.0,481896.0,Mohammed Shami,2.1,0.0,2.0,1.0,8917.0,Moeen Ali,4.0,7.0,928067.0,Josh Little,1.0,0.0,15.0,0.0,,,,,,,False,"on a length and holds its line outside off, punchily played into the covers",<p><strong>Shami to bowl his third over in the powerplay</strong></p>,"<p>Great Boo : ""I've had a long hot tiring day, but now I have a whole roast chicken, a bottle of wine and the IPL. Marvelous.""</p>"
25,14020,2023.0,1359475,GT v CSK,GT,CSK,CSK,1,5,2,1,"Mohammed Shami to Gaikwad, 1 run",False,False,False,1060380,Ruturaj Gaikwad,24.0,13.0,481896.0,Mohammed Shami,2.2,0.0,3.0,1.0,8917.0,Moeen Ali,4.0,7.0,928067.0,Josh Little,1.0,0.0,15.0,0.0,,,,,,,False,"shorter and slanting into the top of off, Gaikwad uses the inward angle and secures a quick single to the left of mid-on",,
26,14030,2023.0,1359475,GT v CSK,GT,CSK,CSK,1,5,3,4,"Mohammed Shami to Ali, FOUR",True,False,False,8917,Moeen Ali,8.0,8.0,481896.0,Mohammed Shami,2.3,0.0,7.0,1.0,1060380.0,Ruturaj Gaikwad,24.0,13.0,928067.0,Josh Little,1.0,0.0,15.0,0.0,,,,,,,False,"<strong>pumped away to the right of mid-off</strong>. Stokes surely enjoyed that. He's up on his feet clapping. On a length and outside off, Moeen belts it away between extra-cover and mid-off","<p>Karthik: ""Josh Little from Dublin( pop 544000) in front of the Ahmedabad crowd( pop 100000). Welcome to India and the IPL. ""</p>",
27,14050,2023.0,1359475,GT v CSK,GT,CSK,CSK,1,5,4,6,"Mohammed Shami to Ali, SIX",True,False,False,8917,Moeen Ali,14.0,10.0,481896.0,Mohammed Shami,2.4,0.0,14.0,1.0,1060380.0,Ruturaj Gaikwad,24.0,13.0,928067.0,Josh Little,1.0,0.0,15.0,0.0,,,,,,,False,"just short of a yorker length on off stump, Moeen gets underneath the length and <b>somehow slices it over the long-off boundary for a flat six</b>",,
28,14040,2023.0,1359475,GT v CSK,GT,CSK,CSK,1,5,4,1,"Mohammed Shami to Ali, 1 no ball",False,False,True,8917,Moeen Ali,8.0,9.0,481896.0,Mohammed Shami,2.3,0.0,8.0,1.0,1060380.0,Ruturaj Gaikwad,24.0,13.0,928067.0,Josh Little,1.0,0.0,15.0,0.0,,,,,,,False,"The pressure gets to Shami. <b>Beamer from Shami</b>, Moeen evades it and gets a free-hit",,
29,14060,2023.0,1359475,GT v CSK,GT,CSK,CSK,1,5,5,4,"Mohammed Shami to Ali, FOUR",True,False,False,8917,Moeen Ali,18.0,11.0,481896.0,Mohammed Shami,2.5,0.0,18.0,1.0,1060380.0,Ruturaj Gaikwad,24.0,13.0,928067.0,Josh Little,1.0,0.0,15.0,0.0,,,,,,,False,"hip-high short delivery outside off, Moeen is on the back foot, waiting for this length. <b>Pulled away through midwicket for four more</b>",,
30,14070,2023.0,1359475,GT v CSK,GT,CSK,CSK,1,5,6,1,"Mohammed Shami to Ali, 1 run",False,False,False,8917,Moeen Ali,19.0,12.0,481896.0,Mohammed Shami,3.0,0.0,19.0,1.0,1060380.0,Ruturaj Gaikwad,24.0,13.0,928067.0,Josh Little,1.0,0.0,15.0,0.0,,,,,,,False,Moeen backs away even before Shami delivers. The bowler chases him and keeps him to a single to deep square leg,,
31,15010,2023.0,1359475,GT v CSK,GT,CSK,CSK,1,6,1,0,"Rashid Khan to Ali, no run",False,False,False,8917,Moeen Ali,19.0,13.0,793463.0,Rashid Khan,0.1,0.0,0.0,0.0,1060380.0,Ruturaj Gaikwad,24.0,13.0,481896.0,Mohammed Shami,3.0,0.0,19.0,1.0,,,,,,,False,draws an lbw appeal first ball with a fizzing legbreak. Did it start outside leg? Replays indicate that Moeen had gloved it,<p>Pandya turns to Rashid</p>,"<p>Vaibhav: ""Moeen Ali has to be one of the most deceiving hitters of the cricket ball. Looks so neat and gentle while he does it. ""</p>"
32,15020,2023.0,1359475,GT v CSK,GT,CSK,CSK,1,6,2,0,"Rashid Khan to Ali, no run",False,False,False,8917,Moeen Ali,19.0,14.0,793463.0,Rashid Khan,0.2,0.0,0.0,0.0,1060380.0,Ruturaj Gaikwad,24.0,13.0,481896.0,Mohammed Shami,3.0,0.0,19.0,1.0,,,,,,,False,Moeen backs away once again and drills this legbreak to Little at mid-off,,
33,15030,2023.0,1359475,GT v CSK,GT,CSK,CSK,1,6,3,0,"Rashid Khan to Ali, no run",False,False,False,8917,Moeen Ali,19.0,15.0,793463.0,Rashid Khan,0.3,0.0,0.0,0.0,1060380.0,Ruturaj Gaikwad,24.0,13.0,481896.0,Mohammed Shami,3.0,0.0,19.0,1.0,,,,,,,False,"another lbw appeal from Rashid, this time umpire Khalid's finger goes up. Moeen chats with Gaikwad and challenges the on-field out decision. Another quick legbreak from Rashid, but does not turn much, beats the sweep, and thumps the front pad below the knee-roll. But this could be pitching outside leg. Yes, indeed",,
34,15040,2023.0,1359475,GT v CSK,GT,CSK,CSK,1,6,4,4,"Rashid Khan to Ali, FOUR",True,False,False,8917,Moeen Ali,23.0,16.0,793463.0,Rashid Khan,0.4,0.0,4.0,0.0,1060380.0,Ruturaj Gaikwad,24.0,13.0,481896.0,Mohammed Shami,3.0,0.0,19.0,1.0,,,,,,,False,"<b>Say hello to CSK's spin-basher</b>. Moeen ventures out of the crease, gets close to the pitch of this, does not allow it to turn and lofts it over Rashid's head",,
