,comment_id,season,match_id,match_name,home_team,away_team,current_innings,innings_id,over,ball,runs,shortText,isBoundary,isWide,isNoball,batsman1_id,batsman1_name,batsman1_runs,batsman1_balls,bowler1_id,bowler1_name,bowler1_overs,bowler1_maidens,bowler1_runs,bowler1_wkts,batsman2_id,batsman2_name,batsman2_runs,batsman2_balls,bowler2_id,bowler2_name,bowler2_overs,bowler2_maidens,bowler2_runs,bowler2_wkts,wicket_id,wkt_batsman_name,wkt_bowler_name,wkt_batsman_runs,wkt_batsman_balls,wkt_text,isRetiredHurt,text,preText,postText
1987,19020,2023.0,1359483,KKR v RCB,KKR,RCB,KKR,1,10,2,6,"Sharma to Rahmanullah Gurbaz, SIX",True,False,False,974087,Rahmanullah Gurbaz,53.0,38.0,30288.0,Karn Sharma,0.2,0.0,6.0,0.0,723105.0,Rinku Singh,4.0,6.0,326968.0,Michael Bracewell,2.0,0.0,18.0,1.0,,,,,,,False,"wow what a sweep. His shots all look like Ryan ten Doeschate's. Sweeps against the turn, from just outside off, and nails it for a flat six. <strong>That also brings up his fifty</strong>",,
1988,19030,2023.0,1359483,KKR v RCB,KKR,RCB,KKR,1,10,3,0,"Sharma to Rahmanullah Gurbaz, no run",False,False,False,974087,Rahmanullah Gurbaz,53.0,39.0,30288.0,Karn Sharma,0.3,0.0,6.0,0.0,723105.0,Rinku Singh,4.0,6.0,326968.0,Michael Bracewell,2.0,0.0,18.0,1.0,,,,,,,False,defends one just outside off,,
1989,19040,2023.0,1359483,KKR v RCB,KKR,RCB,KKR,1,10,4,1,"Sharma to Rahmanullah Gurbaz, 1 run",False,False,False,974087,Rahmanullah Gurbaz,54.0,40.0,30288.0,Karn Sharma,0.4,0.0,7.0,0.0,723105.0,Rinku Singh,4.0,6.0,326968.0,Michael Bracewell,2.0,0.0,18.0,1.0,,,,,,,False,"good length, legbreak, he opens the face and takes a single to short third",,
1990,19050,2023.0,1359483,KKR v RCB,KKR,RCB,KKR,1,10,5,1,"Sharma to Singh, 1 run",False,False,False,723105,Rinku Singh,5.0,7.0,30288.0,Karn Sharma,0.5,0.0,8.0,0.0,974087.0,Rahmanullah Gurbaz,54.0,40.0,326968.0,Michael Bracewell,2.0,0.0,18.0,1.0,,,,,,,False,"legbreak, middle and leg, nudged to short fine for a single",,
1991,19060,2023.0,1359483,KKR v RCB,KKR,RCB,KKR,1,10,6,0,"Sharma to Rahmanullah Gurbaz, no run",False,False,False,974087,Rahmanullah Gurbaz,54.0,41.0,30288.0,Karn Sharma,1.0,0.0,8.0,0.0,723105.0,Rinku Singh,5.0,7.0,326968.0,Michael Bracewell,2.0,0.0,18.0,1.0,,,,,,,False,"misses out. Gets some width, but perhaps not short enough to cut. Beaten on the top edge",,
1992,110010,2023.0,1359483,KKR v RCB,KKR,RCB,KKR,1,11,1,0,"Patel to Singh, no run",False,False,False,723105,Rinku Singh,5.0,8.0,390481.0,Harshal Patel,0.1,0.0,0.0,0.0,974087.0,Rahmanullah Gurbaz,54.0,41.0,30288.0,Karn Sharma,1.0,0.0,8.0,0.0,,,,,,,False,"<strong>starts with a slower one</strong>. Rinku is beaten completely by it. Just outside off, and past the outside edge as he defends",<p>Harshal Patel now</p>,
1993,110020,2023.0,1359483,KKR v RCB,KKR,RCB,KKR,1,11,2,2,"Patel to Singh, 2 runs",False,False,False,723105,Rinku Singh,7.0,9.0,390481.0,Harshal Patel,0.2,0.0,2.0,0.0,974087.0,Rahmanullah Gurbaz,54.0,41.0,30288.0,Karn Sharma,1.0,0.0,8.0,0.0,,,,,,,False,"quick couple. Just bunts a length ball towards long-on, and Gurbaz initiates the second and makes it",,
1994,110030,2023.0,1359483,KKR v RCB,KKR,RCB,KKR,1,11,3,0,"Patel to Singh, no run",False,False,False,723105,Rinku Singh,7.0,10.0,390481.0,Harshal Patel,0.3,0.0,2.0,0.0,974087.0,Rahmanullah Gurbaz,54.0,41.0,30288.0,Karn Sharma,1.0,0.0,8.0,0.0,,,,,,,False,"on pace, punched to extra cover. Good timing but can't find the gap",,
1995,110040,2023.0,1359483,KKR v RCB,KKR,RCB,KKR,1,11,4,1,"Patel to Singh, 1 run",False,False,False,723105,Rinku Singh,8.0,11.0,390481.0,Harshal Patel,0.4,0.0,3.0,0.0,974087.0,Rahmanullah Gurbaz,54.0,41.0,30288.0,Karn Sharma,1.0,0.0,8.0,0.0,,,,,,,False,"slower ball, too full, driven down the ground, and Siraj makes a diving save to his left at mid-off. Saves three runs",,
1996,110050,2023.0,1359483,KKR v RCB,KKR,RCB,KKR,1,11,5,1,"Patel to Rahmanullah Gurbaz, 1 run",False,False,False,974087,Rahmanullah Gurbaz,55.0,42.0,390481.0,Harshal Patel,0.5,0.0,4.0,0.0,723105.0,Rinku Singh,8.0,11.0,30288.0,Karn Sharma,1.0,0.0,8.0,0.0,,,,,,,False,"dipping slower ball, low full toss, and he ends up hitting it straight to midwicket",,
1997,110060,2023.0,1359483,KKR v RCB,KKR,RCB,KKR,1,11,6,4,"Patel to Singh, FOUR",True,False,False,723105,Rinku Singh,12.0,12.0,390481.0,Harshal Patel,1.0,0.0,8.0,0.0,974087.0,Rahmanullah Gurbaz,55.0,42.0,30288.0,Karn Sharma,1.0,0.0,8.0,0.0,,,,,,,False,"that one loose ball, and Rinku takes full toll. If I am not mistaken, this is the first boundary hit by someone not named Gurbaz. This is well down the leg side, and is pace on, so all Gurbaz has to do is help it over short fine leg",,
1998,111010,2023.0,1359483,KKR v RCB,KKR,RCB,KKR,1,12,1,2,"Sharma to Rahmanullah Gurbaz, 2 runs",False,False,False,974087,Rahmanullah Gurbaz,57.0,43.0,30288.0,Karn Sharma,1.1,0.0,10.0,0.0,723105.0,Rinku Singh,12.0,12.0,390481.0,Harshal Patel,1.0,0.0,8.0,0.0,,,,,,,False,"down the wicket, beaten in flight, but still goes ahead with a big shot. Gets a thick inside edge to deep midwicket for two",,
1999,111020,2023.0,1359483,KKR v RCB,KKR,RCB,KKR,1,12,2,0,"Sharma to Rahmanullah Gurbaz, OUT",False,False,False,974087,Rahmanullah Gurbaz,57.0,44.0,30288.0,Karn Sharma,1.2,0.0,10.0,1.0,723105.0,Rinku Singh,12.0,12.0,390481.0,Harshal Patel,1.0,0.0,8.0,0.0,974087.0,Rahmanullah Gurbaz,Karn Sharma,57.0,44.0,Rahmanullah Gurbaz c Akash Deep b Sharma 57 (58m 44b 6x4 3x6) SR: 129.54,False,"that is one way to get out. Almost nail the reverse-sweep but find short third with it. This is on a length, outside off, and he middles it with the reverse. Except that he has played it finer than he wants to. Straight to short third",,
2000,111030,2023.0,1359483,KKR v RCB,KKR,RCB,KKR,1,12,3,0,"Sharma to Russell, OUT",False,False,False,276298,Andre Russell,0.0,1.0,30288.0,Karn Sharma,1.3,0.0,10.0,2.0,723105.0,Rinku Singh,12.0,12.0,390481.0,Harshal Patel,1.0,0.0,8.0,0.0,276298.0,Andre Russell,Karn Sharma,0.0,1.0,AD Russell c Kohli b Sharma 0 (2m 1b 0x4 0x6) SR: 0.00,False,"and his stay is short. Just one ball long. Russell is looking for a six first ball, and he gets a full enough ball, but he has not been able to connect properly at all. Easy catch for long-off, well off the boundary line. Not even close to a six",<p>Andre Russell is here. In his 100th match for KKR</p>,
2001,111040,2023.0,1359483,KKR v RCB,KKR,RCB,KKR,1,12,4,4,"Sharma to Thakur, FOUR",True,False,False,475281,Shardul Thakur,4.0,1.0,30288.0,Karn Sharma,1.4,0.0,14.0,2.0,723105.0,Rinku Singh,12.0,12.0,390481.0,Harshal Patel,1.0,0.0,8.0,0.0,,,,,,,False,"<strong>he has not picked the wrong'un at all</strong>. He is pushing at it for a legbreak, but it turns it. Thakur does get an inside edge, though, to dampen Karn's excitement",<p>And now Karn Sharma is on a hat-trick. Shardul Thakur to face him</p>,
2002,111050,2023.0,1359483,KKR v RCB,KKR,RCB,KKR,1,12,5,0,"Sharma to Thakur, no run",False,False,False,475281,Shardul Thakur,4.0,2.0,30288.0,Karn Sharma,1.5,0.0,14.0,2.0,723105.0,Rinku Singh,12.0,12.0,390481.0,Harshal Patel,1.0,0.0,8.0,0.0,,,,,,,False,defends a legbreak outside off,,
2003,111060,2023.0,1359483,KKR v RCB,KKR,RCB,KKR,1,12,6,1,"Sharma to Thakur, 1 run",False,False,False,475281,Shardul Thakur,5.0,3.0,30288.0,Karn Sharma,2.0,0.0,15.0,2.0,723105.0,Rinku Singh,12.0,12.0,390481.0,Harshal Patel,1.0,0.0,8.0,0.0,,,,,,,False,"full toss, driven to long-off for one",,"<p>Sudi: ""KKR already looks the weakest of all sides in this years competition.""</p>"
2004,112010,2023.0,1359483,KKR v RCB,KKR,RCB,KKR,1,13,1,4,"Akash Deep to Thakur, FOUR",True,False,False,475281,Shardul Thakur,9.0,4.0,1176959.0,Akash Deep,1.1,0.0,15.0,0.0,723105.0,Rinku Singh,12.0,12.0,30288.0,Karn Sharma,2.0,0.0,15.0,2.0,,,,,,,False,"that small boundary and that outfield is unforgiving. Akash goes on-pace, short of a length, into the pads, and Thakur plays a lovely glance. However, there is a fine leg in place, and that is hardly far from him, but the outfield beats Willey to his right",<p>Akash Deep comes back</p>,
2005,112020,2023.0,1359483,KKR v RCB,KKR,RCB,KKR,1,13,2,4,"Akash Deep to Thakur, FOUR",True,False,False,475281,Shardul Thakur,13.0,5.0,1176959.0,Akash Deep,1.2,0.0,19.0,0.0,723105.0,Rinku Singh,12.0,12.0,30288.0,Karn Sharma,2.0,0.0,15.0,2.0,,,,,,,False,inside--out over extra cover. Two proper shots from Thakur that specialist batters will be proud of. Nearly a six as he plays the aerial drive,,
2006,112030,2023.0,1359483,KKR v RCB,KKR,RCB,KKR,1,13,3,1,"Akash Deep to Thakur, 1 run",False,False,False,475281,Shardul Thakur,14.0,6.0,1176959.0,Akash Deep,1.3,0.0,20.0,0.0,723105.0,Rinku Singh,12.0,12.0,30288.0,Karn Sharma,2.0,0.0,15.0,2.0,,,,,,,False,"short of a length, dabs on it for a single",,
2007,112040,2023.0,1359483,KKR v RCB,KKR,RCB,KKR,1,13,4,1,"Akash Deep to Singh, 1 run",False,False,False,723105,Rinku Singh,13.0,13.0,1176959.0,Akash Deep,1.4,0.0,21.0,0.0,475281.0,Shardul Thakur,14.0,6.0,30288.0,Karn Sharma,2.0,0.0,15.0,2.0,,,,,,,False,"bouncer, pulled to long leg for one",<p><b>Breaking news</b>: Sanjay Bangar confirms that Reece Topley is out of the tournament. Josh Hazlewood will arrive on the 14th. They are hoping he plays on the 17th. Wanindu Hasaranga will join the team on the 10th</p>,
2008,112050,2023.0,1359483,KKR v RCB,KKR,RCB,KKR,1,13,5,1,"Akash Deep to Thakur, 1 run",False,False,False,475281,Shardul Thakur,15.0,7.0,1176959.0,Akash Deep,1.5,0.0,22.0,0.0,723105.0,Rinku Singh,13.0,13.0,30288.0,Karn Sharma,2.0,0.0,15.0,2.0,,,,,,,False,"slower bouncer, Thakur upper-cuts it for a single to deep point",,
2009,112070,2023.0,1359483,KKR v RCB,KKR,RCB,KKR,1,13,6,6,"Akash Deep to Thakur, SIX",True,False,False,475281,Shardul Thakur,21.0,8.0,1176959.0,Akash Deep,2.0,0.0,30.0,0.0,723105.0,Rinku Singh,14.0,14.0,30288.0,Karn Sharma,2.0,0.0,15.0,2.0,,,,,,,False,"Thakaur capitalises on the free hit. Deep is probably looking for a yorker, and ends up a foot or so short. Thakur lofts it over wide long-on for six. What a little came Thakur is  playing",<p>Free hit coming up</p>,<p>Topley is the second player they have lost after the start of the tournament but they already have a replacement bowling a double-wicket maiden. That shows how good RCB have been with their tema building</p>
2010,112060,2023.0,1359483,KKR v RCB,KKR,RCB,KKR,1,13,6,2,"Akash Deep to Singh, (no ball) 1 run",False,False,True,723105,Rinku Singh,14.0,14.0,1176959.0,Akash Deep,1.5,0.0,24.0,0.0,475281.0,Shardul Thakur,15.0,7.0,30288.0,Karn Sharma,2.0,0.0,15.0,2.0,,,,,,,False,"pulled down to deep midwicket for one. Hang on, he has overstepped",,
2011,113010,2023.0,1359483,KKR v RCB,KKR,RCB,KKR,1,14,1,2,"Sharma to Singh, 2 runs",False,False,False,723105,Rinku Singh,16.0,15.0,30288.0,Karn Sharma,2.1,0.0,17.0,2.0,475281.0,Shardul Thakur,21.0,8.0,1176959.0,Akash Deep,2.0,0.0,30.0,0.0,,,,,,,False,"wrong'un, outside leg, helped into the leg side for a couple",,
2012,113020,2023.0,1359483,KKR v RCB,KKR,RCB,KKR,1,14,2,1,"Sharma to Singh, 1 run",False,False,False,723105,Rinku Singh,17.0,16.0,30288.0,Karn Sharma,2.2,0.0,18.0,2.0,475281.0,Shardul Thakur,21.0,8.0,1176959.0,Akash Deep,2.0,0.0,30.0,0.0,,,,,,,False,"full, on the stumps, driven down to long-on for one",,
2013,113030,2023.0,1359483,KKR v RCB,KKR,RCB,KKR,1,14,3,2,"Sharma to Thakur, 2 runs",False,False,False,475281,Shardul Thakur,23.0,9.0,30288.0,Karn Sharma,2.3,0.0,20.0,2.0,723105.0,Rinku Singh,17.0,16.0,1176959.0,Akash Deep,2.0,0.0,30.0,0.0,,,,,,,False,"down the wicket, Karn goes wider, but Thakur catches up with it and slices it over cover for two more",,
2014,113040,2023.0,1359483,KKR v RCB,KKR,RCB,KKR,1,14,4,1,"Sharma to Thakur, 1 run",False,False,False,475281,Shardul Thakur,24.0,10.0,30288.0,Karn Sharma,2.4,0.0,21.0,2.0,723105.0,Rinku Singh,17.0,16.0,1176959.0,Akash Deep,2.0,0.0,30.0,0.0,,,,,,,False,Thakur goes back to punch this length ball to long-off for one,"<p>Priyanko: ""Only LORD can save us, literally. ""</p>",
2015,113050,2023.0,1359483,KKR v RCB,KKR,RCB,KKR,1,14,5,1,"Sharma to Singh, 1 run",False,False,False,723105,Rinku Singh,18.0,17.0,30288.0,Karn Sharma,2.5,0.0,22.0,2.0,475281.0,Shardul Thakur,24.0,10.0,1176959.0,Akash Deep,2.0,0.0,30.0,0.0,,,,,,,False,"full, middle and leg, pushed to deep midwicket for one",,
2016,113060,2023.0,1359483,KKR v RCB,KKR,RCB,KKR,1,14,6,4,"Sharma to Thakur, FOUR",True,False,False,475281,Shardul Thakur,28.0,11.0,30288.0,Karn Sharma,3.0,0.0,26.0,2.0,723105.0,Rinku Singh,18.0,17.0,1176959.0,Akash Deep,2.0,0.0,30.0,0.0,,,,,,,False,"stunning sweep. This is a wide legbreak, not even full enough to seep, but he has clobbered this into the ground. They even have a deep midwicket in place, but he stands no chance to field this",,"<p>Sahil: ""Why can't teams be flexible for impact player substitutions? KKR are stuck with substituting Suyash in the 2nd innings even though they have 6 bowlers, while their team is collapsing in the first innings.""</p>"
2017,114010,2023.0,1359483,KKR v RCB,KKR,RCB,KKR,1,15,1,1,"Bracewell to Singh, 1 run",False,False,False,723105,Rinku Singh,19.0,18.0,326968.0,Michael Bracewell,2.1,0.0,19.0,1.0,475281.0,Shardul Thakur,28.0,11.0,30288.0,Karn Sharma,3.0,0.0,26.0,2.0,,,,,,,False,reverse-sweeps a full ball from just outside off for one,<p>Bracewell comes back</p>,
2018,114020,2023.0,1359483,KKR v RCB,KKR,RCB,KKR,1,15,2,1,"Bracewell to Thakur, 1 run",False,False,False,475281,Shardul Thakur,29.0,12.0,326968.0,Michael Bracewell,2.2,0.0,20.0,1.0,723105.0,Rinku Singh,19.0,18.0,30288.0,Karn Sharma,3.0,0.0,26.0,2.0,,,,,,,False,"down the wicket, gets too close to the pitch of the ball, takes a single to long-on",,
2019,114030,2023.0,1359483,KKR v RCB,KKR,RCB,KKR,1,15,3,1,"Bracewell to Singh, 1 run",False,False,False,723105,Rinku Singh,20.0,19.0,326968.0,Michael Bracewell,2.3,0.0,21.0,1.0,475281.0,Shardul Thakur,29.0,12.0,30288.0,Karn Sharma,3.0,0.0,26.0,2.0,,,,,,,False,slog-sweep but straight to deep midwicket on the first bounce,,
2020,114040,2023.0,1359483,KKR v RCB,KKR,RCB,KKR,1,15,4,6,"Bracewell to Thakur, SIX",True,False,False,475281,Shardul Thakur,35.0,13.0,326968.0,Michael Bracewell,2.4,0.0,27.0,1.0,723105.0,Rinku Singh,20.0,19.0,30288.0,Karn Sharma,3.0,0.0,26.0,2.0,,,,,,,False,"looks like a massive six when it comes off the bat but it has just cleared long-on. Down the wicket early, Bracewell looks to bowl flat, and even though he is not to its pitch, Thakur goes ahead with his swing. Big enough to clear long-on",,
2021,114050,2023.0,1359483,KKR v RCB,KKR,RCB,KKR,1,15,5,6,"Bracewell to Thakur, SIX",True,False,False,475281,Shardul Thakur,41.0,14.0,326968.0,Michael Bracewell,2.5,0.0,33.0,1.0,723105.0,Rinku Singh,20.0,19.0,30288.0,Karn Sharma,3.0,0.0,26.0,2.0,,,,,,,False,"not to the pitch of the ball as he steps out, and the ball is turning, but that only means Thakur has some momentum to drag this over deep midwicket for a big six. This is some batting from Thakur",,
2022,114060,2023.0,1359483,KKR v RCB,KKR,RCB,KKR,1,15,6,1,"Bracewell to Thakur, 1 run",False,False,False,475281,Shardul Thakur,42.0,15.0,326968.0,Michael Bracewell,3.0,0.0,34.0,1.0,723105.0,Rinku Singh,20.0,19.0,30288.0,Karn Sharma,3.0,0.0,26.0,2.0,,,,,,,False,"anticipates a flat, wide delivery, and punches it to wide long-off for one",,
2023,115010,2023.0,1359483,KKR v RCB,KKR,RCB,KKR,1,16,1,0,"Willey to Thakur, no run",False,False,False,475281,Shardul Thakur,42.0,16.0,308251.0,David Willey,3.1,1.0,9.0,2.0,723105.0,Rinku Singh,20.0,19.0,326968.0,Michael Bracewell,3.0,0.0,34.0,1.0,,,,,,,False,"on a length, just outside off, punched to extra cover. The rare dot from Thakur",<p>Willey comes back now. That also means Harshal Patel won't bowl his quota</p>,
2024,115020,2023.0,1359483,KKR v RCB,KKR,RCB,KKR,1,16,2,4,"Willey to Thakur, FOUR",True,False,False,475281,Shardul Thakur,46.0,17.0,308251.0,David Willey,3.2,1.0,13.0,2.0,723105.0,Rinku Singh,20.0,19.0,326968.0,Michael Bracewell,3.0,0.0,34.0,1.0,,,,,,,False,"phew. Willey does everything right. Bowls short of a length to disallow him the length to clear mid-off, but Thakur slaps it back at the non-striker's head, who gets out of the way to let the ball beat mid-off for four more",,
2025,115030,2023.0,1359483,KKR v RCB,KKR,RCB,KKR,1,16,3,0,"Willey to Thakur, no run",False,False,False,475281,Shardul Thakur,46.0,18.0,308251.0,David Willey,3.3,1.0,13.0,2.0,723105.0,Rinku Singh,20.0,19.0,326968.0,Michael Bracewell,3.0,0.0,34.0,1.0,,,,,,,False,"tries the ramp now, and is beaten",,
2026,115040,2023.0,1359483,KKR v RCB,KKR,RCB,KKR,1,16,4,1,"Willey to Thakur, 1 run",False,False,False,475281,Shardul Thakur,47.0,19.0,308251.0,David Willey,3.4,1.0,14.0,2.0,723105.0,Rinku Singh,20.0,19.0,326968.0,Michael Bracewell,3.0,0.0,34.0,1.0,,,,,,,False,"and when the lord mis-hits, he mis-hits it so bad it doesn't carry to the deep fielder. He is looking to go over extra but gets a thick edge over point for one",,
2027,115050,2023.0,1359483,KKR v RCB,KKR,RCB,KKR,1,16,5,0,"Willey to Singh, no run",False,False,False,723105,Rinku Singh,20.0,20.0,308251.0,David Willey,3.5,1.0,14.0,2.0,475281.0,Shardul Thakur,47.0,19.0,326968.0,Michael Bracewell,3.0,0.0,34.0,1.0,,,,,,,False,"slower ball, into the pitch, cuts away from Rinku, beats his pull",,
2028,115070,2023.0,1359483,KKR v RCB,KKR,RCB,KKR,1,16,6,1,"Willey to Singh, 1 run",False,False,False,723105,Rinku Singh,21.0,21.0,308251.0,David Willey,4.0,1.0,16.0,2.0,475281.0,Shardul Thakur,47.0,19.0,326968.0,Michael Bracewell,3.0,0.0,34.0,1.0,,,,,,,False,"on a length, wicket to wicket, Rinku gets a leading edge for a single into the covers",,<p>Time for the second time-out. They have bowled 16 overs in 83 minutes so far</p>
2029,115060,2023.0,1359483,KKR v RCB,KKR,RCB,KKR,1,16,6,1,"Willey to Singh, 1 wide",False,True,False,723105,Rinku Singh,20.0,20.0,308251.0,David Willey,3.5,1.0,15.0,2.0,475281.0,Shardul Thakur,47.0,19.0,326968.0,Michael Bracewell,3.0,0.0,34.0,1.0,,,,,,,False,big wide as Willey tries a slower bouncer. Way too high,,
2030,116010,2023.0,1359483,KKR v RCB,KKR,RCB,KKR,1,17,1,1,"Patel to Singh, 1 run",False,False,False,723105,Rinku Singh,22.0,22.0,390481.0,Harshal Patel,1.1,0.0,9.0,0.0,475281.0,Shardul Thakur,47.0,19.0,308251.0,David Willey,4.0,1.0,16.0,2.0,,,,,,,False,"short of a length, outside off, steered away for a single",<p>Harshal Patel to bowl now. Round the wicket to Rinku</p>,
2031,116020,2023.0,1359483,KKR v RCB,KKR,RCB,KKR,1,17,2,4,"Patel to Thakur, FOUR",True,False,False,475281,Shardul Thakur,51.0,20.0,390481.0,Harshal Patel,1.2,0.0,13.0,0.0,723105.0,Rinku Singh,22.0,22.0,308251.0,David Willey,4.0,1.0,16.0,2.0,,,,,,,False,"there are four fielders on the leg-side boundary, and they can all just watch. Thakur pulls this from outside off, and pierces the gap between long-on and deep midwicket. <strong>That is fifty for Thakur</strong>. An innings that began with an ungainly shot to a wrong'un first up. Joint-fastest fifty this IPL",<p>Over the wicket to Thakur</p>,
2032,116030,2023.0,1359483,KKR v RCB,KKR,RCB,KKR,1,17,3,1,"Patel to Thakur, 1 run",False,False,False,475281,Shardul Thakur,52.0,21.0,390481.0,Harshal Patel,1.3,0.0,14.0,0.0,723105.0,Rinku Singh,22.0,22.0,308251.0,David Willey,4.0,1.0,16.0,2.0,,,,,,,False,"slower bouncer, gets the front edge, but there is no one at mid-off, which is where this lands",,
2033,116040,2023.0,1359483,KKR v RCB,KKR,RCB,KKR,1,17,4,1,"Patel to Singh, 1 run",False,False,False,723105,Rinku Singh,23.0,23.0,390481.0,Harshal Patel,1.4,0.0,15.0,0.0,475281.0,Shardul Thakur,52.0,21.0,308251.0,David Willey,4.0,1.0,16.0,2.0,,,,,,,False,"full, outside off, driven to deep cover for one",,
2034,116050,2023.0,1359483,KKR v RCB,KKR,RCB,KKR,1,17,5,4,"Patel to Thakur, FOUR",True,False,False,475281,Shardul Thakur,56.0,22.0,390481.0,Harshal Patel,1.5,0.0,19.0,0.0,723105.0,Rinku Singh,23.0,23.0,308251.0,David Willey,4.0,1.0,16.0,2.0,,,,,,,False,slower full toss. It dips late to end up being a legal delivery but Thakur slaps it across the line for a four through square leg,,
2035,116060,2023.0,1359483,KKR v RCB,KKR,RCB,KKR,1,17,6,2,"Patel to Thakur, 2 runs",False,False,False,475281,Shardul Thakur,58.0,23.0,390481.0,Harshal Patel,2.0,0.0,21.0,0.0,723105.0,Rinku Singh,23.0,23.0,308251.0,David Willey,4.0,1.0,16.0,2.0,,,,,,,False,"<strong>ha ha ha, what a day Thakur is having</strong>. This is his third mis-hit that has landed safe. And this has gone a mile in the air, but still lands right between the man inside the circle and the one on the boundary, both of them running towards the each other. It is a top-edged pull. Ends up getting him two runs",,
2036,117010,2023.0,1359483,KKR v RCB,KKR,RCB,KKR,1,18,1,1,"Mohammed Siraj to Singh, 1 leg bye",False,False,False,723105,Rinku Singh,23.0,24.0,940973.0,Mohammed Siraj,2.1,0.0,19.0,0.0,475281.0,Shardul Thakur,58.0,23.0,390481.0,Harshal Patel,2.0,0.0,21.0,0.0,,,,,,,False,Rinku gets Thakur on strike with a drop and run,<p>Siraj to bowl now</p>,
2037,117030,2023.0,1359483,KKR v RCB,KKR,RCB,KKR,1,18,2,4,"Mohammed Siraj to Thakur, FOUR",True,False,False,475281,Shardul Thakur,62.0,24.0,940973.0,Mohammed Siraj,2.2,0.0,24.0,0.0,723105.0,Rinku Singh,23.0,24.0,390481.0,Harshal Patel,2.0,0.0,21.0,0.0,,,,,,,False,"drilled through mid-off. Poor bowling. Mid-off is up, and he has given him a half-volley outside off. He has played the mini helicopter to this to place it straight of mid-off",,
2038,117020,2023.0,1359483,KKR v RCB,KKR,RCB,KKR,1,18,2,1,"Mohammed Siraj to Thakur, 1 wide",False,True,False,475281,Shardul Thakur,58.0,23.0,940973.0,Mohammed Siraj,2.1,0.0,20.0,0.0,723105.0,Rinku Singh,23.0,24.0,390481.0,Harshal Patel,2.0,0.0,21.0,0.0,,,,,,,False,alarming bounce from short of a length. Unfortunate that he is too wide on line,,
2039,117040,2023.0,1359483,KKR v RCB,KKR,RCB,KKR,1,18,3,1,"Mohammed Siraj to Thakur, 1 run",False,False,False,475281,Shardul Thakur,63.0,25.0,940973.0,Mohammed Siraj,2.3,0.0,25.0,0.0,723105.0,Rinku Singh,23.0,24.0,390481.0,Harshal Patel,2.0,0.0,21.0,0.0,,,,,,,False,"short of a length, cuts back in, runs off the inside edge for one",,
2040,117050,2023.0,1359483,KKR v RCB,KKR,RCB,KKR,1,18,4,0,"Mohammed Siraj to Singh, no run",False,False,False,723105,Rinku Singh,23.0,25.0,940973.0,Mohammed Siraj,2.4,0.0,25.0,0.0,475281.0,Shardul Thakur,63.0,25.0,390481.0,Harshal Patel,2.0,0.0,21.0,0.0,,,,,,,False,"Rinku charges at Siraj, and is beaten for pace as Siraj goes short of a length",,
